Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),weekday_sin,weekday_cos,Hour_sin,Hour_cos,No Holiday,Autumn,Spring,Summer
166,11.4,78,1.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,0,1,0
152,10.9,81,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,0,1,0
230,10.6,84,1.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,0,1,0
376,10.8,78,0.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,0,1,0
647,12.7,67,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,0,1,0
795,15.1,56,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,0,1,0
808,17.4,46,1.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,0,1,0
1000,19.0,30,3.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,0,1,0
1278,20.5,31,2.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,0,1,0
1404,21.2,31,2.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,0,1,0
1597,21.3,25,3.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,0,1,0
1875,21.1,25,4.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,0,1,0
1945,20.4,25,4.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,0,1,0
2043,20.1,29,3.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,0,1,0
1882,18.9,30,2.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1590,16.9,33,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,0,1,0
1435,15.1,34,2.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1351,13.9,37,1.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1165,13.0,45,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,1,0
905,12.3,51,1.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,1,0
790,11.7,53,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,1,0
554,11.2,57,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,1,0
425,10.9,56,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,1,0
263,10.6,60,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,1,0
183,10.3,63,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,1,0
138,9.7,63,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,1,0
183,9.5,65,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,1,0
307,9.9,59,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,1,0
485,12.2,50,0.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,1,0
716,14.9,39,0.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,1,0
787,17.5,35,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,1,0
1060,19.6,28,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,1,0
1375,20.5,31,2.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,1,0
1635,21.9,27,2.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,1,0
1814,21.6,28,3.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,1,0
2019,22.8,24,3.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,1,0
2044,22.2,23,3.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,1,0
2094,21.9,28,3.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,1,0
1950,20.1,28,3.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1712,18.1,38,2.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,1,0
1485,16.9,42,2.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1382,16.1,44,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1128,15.6,43,2.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,1,0
820,15.2,51,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,0,1,0
569,14.7,54,1.3,0.0,0.0,0.0,1.0,0.0,1.0,1,0,1,0
362,14.4,60,1.7,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,0,1,0
246,14.1,62,1.2,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0
157,14.3,61,1.0,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,0,1,0
132,14.6,57,1.2,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,0,1,0
185,14.8,63,0.7,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,0,1,0
397,14.9,64,0.5,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,0,1,0
1075,15.1,78,1.5,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,0,1,0
1791,15.8,73,0.5,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,0,1,0
983,17.5,65,1.0,0.0,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,0,1,0
742,19.5,54,1.1,0.0,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,0,1,0
901,20.3,52,0.9,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,0,1,0
1094,22.2,50,2.0,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,0,1,0
1019,23.3,45,1.8,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,0,1,0
1055,24.0,47,2.3,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,0,1,0
1168,24.1,48,2.7,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,0,1,0
1344,24.8,45,1.8,0.0,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,0,1,0
1706,24.0,53,3.5,0.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,0,1,0
2558,23.0,54,2.9,0.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,0,1,0
2064,21.2,65,2.9,0.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,0,1,0
1703,20.0,69,2.4,0.0,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1711,19.1,73,1.2,0.0,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1456,18.4,78,1.6,0.0,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,0,1,0
1044,17.9,79,0.4,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,1,0
782,18.3,78,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,1,0
705,18.3,83,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,0,0,1,0
534,18.2,85,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,0,0,1,0
343,18.1,85,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,0,0,1,0
187,18.0,85,0.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,0,0,1,0
166,18.0,85,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,0,0,1,0
306,17.8,85,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,0,0,1,0
614,18.0,82,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,0,0,1,0
1067,18.8,76,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,0,0,1,0
1024,20.7,67,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,0,0,1,0
1002,22.2,61,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,0,0,1,0
1117,22.7,63,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,0,0,1,0
1315,22.1,67,2.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,0,0,1,0
1493,23.0,63,3.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,0,0,1,0
1536,23.0,64,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,0,0,1,0
1639,23.1,61,2.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,0,0,1,0
1759,22.6,63,3.1,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,0,0,1,0
1898,22.0,65,2.4,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,0,0,1,0
2082,21.6,67,2.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,0,0,1,0
1696,21.2,68,1.5,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,0,0,1,0
1656,20.6,72,1.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,0,0,1,0
1644,20.2,74,1.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,0,0,1,0
1400,19.9,75,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,0,0,1,0
855,19.8,73,0.9,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0,0,1,0
612,19.7,76,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,1,0
413,19.6,75,2.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,1,0
245,19.0,80,1.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,0,1,0
170,18.5,82,0.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,0,1,0
93,18.4,81,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,0,1,0
76,18.4,87,0.8,0.4,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,0,1,0
67,17.9,93,0.9,0.1,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,0,1,0
102,17.6,94,0.5,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,0,1,0
555,17.5,94,0.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,0,1,0
609,17.4,94,0.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,0,1,0
486,17.7,88,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,0,1,0
206,18.0,85,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,0,1,0
63,17.3,95,0.7,3.5,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,0,1,0
327,17.2,96,0.9,4.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,0,1,0
376,17.5,94,0.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,0,1,0
143,17.0,90,3.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,0,1,0
400,15.4,95,4.7,0.5,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,0,1,0
813,13.9,94,2.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,0,1,0
518,13.6,89,2.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,0,1,0
131,12.6,93,3.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,0,1,0
123,11.1,91,4.0,0.5,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,0,1,0
327,10.5,94,2.8,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,1,0,1,0
299,10.4,85,3.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,1,0,1,0
294,9.5,90,3.6,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1,0,1,0
361,8.7,86,3.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0,1,0
323,7.9,86,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,0,1,0
251,7.3,86,1.7,0.0,0.0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,1,0,1,0
156,7.0,86,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1,0,1,0
109,7.0,87,1.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,0,1,0
163,7.0,85,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,1,0,1,0
469,7.9,86,2.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1,0,1,0
1160,8.4,83,1.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1,0,1,0
1946,10.5,67,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,1,0,1,0
1061,12.8,52,3.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,1,0,1,0
762,13.8,47,4.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1,0,1,0
794,14.7,45,3.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,0,1,0
871,14.1,59,3.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791,1,0,1,0
516,13.4,56,3.7,0.1,0.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1,0,1,0
367,12.7,75,3.8,0.4,0.0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,0,1,0
590,12.2,56,4.8,0.5,0.0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,1,0,1,0
911,12.8,53,3.3,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,1,0,1,0
1421,13.2,49,4.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1,0,1,0
2310,13.4,49,2.4,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1663,13.3,49,3.6,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,1,0,1,0
1401,12.6,47,3.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1388,11.9,48,1.9,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1202,11.2,60,2.3,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,1,0,1,0
832,10.6,62,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,1,0,1,0
624,10.0,63,2.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1,0,1,0
480,9.7,63,2.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1,0,1,0
352,9.6,65,1.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,1,0,1,0
224,9.6,66,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1,0,1,0
138,9.5,66,1.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1,0,1,0
186,9.2,63,0.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,0,1,0
521,9.0,57,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1,0,1,0
1260,9.5,55,2.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1,0,1,0
2041,11.3,46,1.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1,0,1,0
1155,14.1,42,1.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,1,0,1,0
864,16.1,37,2.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,1,0,1,0
1021,17.2,35,3.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1,0,1,0
1206,17.9,32,4.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,0,1,0
1222,18.9,30,3.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,1,0,1,0
1266,18.8,31,4.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1,0,1,0
1323,19.9,26,3.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,0,1,0
1501,18.6,30,5.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,1,0,1,0
1857,18.1,30,4.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,1,0,1,0
2661,17.1,35,3.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1890,15.5,46,2.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,0,1,0
1389,14.1,46,3.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1298,13.3,47,1.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1256,12.7,55,2.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,0,1,0
935,12.4,58,2.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,1,0,1,0
796,12.2,59,1.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,0,1,0
716,12.1,54,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,1,0,1,0
508,12.1,53,1.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1,0,1,0
392,11.6,53,1.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,1,0,1,0
252,12.1,51,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,0,1,0
190,12.2,52,2.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,0,1,0
247,12.3,55,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,0,1,0
352,12.9,55,2.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,0,1,0
579,14.4,51,2.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,0,1,0
759,16.1,50,2.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,0,1,0
877,18.1,46,2.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,0,1,0
1024,20.2,41,3.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,0,1,0
1258,21.9,35,3.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,0,1,0
1408,22.7,35,3.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,0,1,0
1669,23.6,34,3.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,0,1,0
1837,23.8,29,4.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,0,1,0
1223,23.2,30,4.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,0,1,0
2014,23.6,29,3.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,0,1,0
1929,22.5,31,3.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1753,20.7,47,3.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,0,1,0
1562,19.7,53,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1551,19.3,57,3.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1360,19.1,61,2.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,0,1,0
1097,19.1,62,3.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,0,1,0
733,18.7,64,3.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,0,1,0
181,18.2,71,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,0,1,0
74,17.3,82,2.1,0.5,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,0,1,0
43,16.2,94,1.7,1.5,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,0,1,0
16,15.8,93,0.4,1.5,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,0,1,0
11,15.4,96,0.3,2.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,0,1,0
7,15.1,97,0.3,3.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,0,1,0
16,15.1,97,0.5,2.5,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,0,1,0
16,15.2,97,1.0,2.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,0,1,0
12,15.4,97,0.8,1.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,0,1,0
13,15.4,97,0.6,1.5,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,0,1,0
10,15.5,97,0.8,3.5,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,0,1,0
71,15.7,96,1.1,3.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,0,1,0
211,16.4,94,0.9,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,0,1,0
384,17.2,85,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,0,1,0
770,17.8,77,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,0,1,0
1482,19.5,66,1.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,0,1,0
1737,20.2,62,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,0,1,0
1848,20.2,66,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,0,1,0
1639,19.0,70,0.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,0,1,0
1526,17.6,77,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,0,1,0
1450,16.8,79,0.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,0,1,0
1290,16.4,80,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,0,1,0
